CASEID,discrim,dis_10,dis_15,dis_20,dis_25,dis_30,dis_35,dis_40,dis_45,dis_50,dis_55,dis_rind,dis_pl,dts_20,dts_25,dts_30,dts_35,dts_60,dts_65
14420,1,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2
14421,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14422,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14423,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14424,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14425,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14426,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14427,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14428,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,1
14429,1,2,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2
14430,1,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,2,2
14431,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14432,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14433,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14434,1,1,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,3,2
14435,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14436,1,2,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,1
14437,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14438,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14439,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14440,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14441,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14442,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14443,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14444,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14445,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14446,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14447,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14448,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14449,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14450,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,1
14451,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14452,1,1,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,1
14453,1,2,2,2,2,2,2,2,1,2,2,1,1,1,2,2,2,2,2
14454,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14455,1,2,2,2,2,2,2,2,2,1,2,1,1,2,1,2,2,2,2
14456,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14457,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14458,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14459,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14460,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14461,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14462,1,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,1,2
14463,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14464,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14465,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14466,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14467,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14468,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14469,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14470,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14471,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14472,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14473,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14474,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14475,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14476,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14477,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14478,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14479,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14480,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14481,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14482,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14483,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14484,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14485,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14486,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14487,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14488,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14489,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2
14490,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14491,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14492,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14493,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14494,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14495,1,2,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,2,2
14496,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14497,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14498,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14499,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14500,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14501,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14502,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14503,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14504,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14505,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14506,1,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,2,2
14507,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14508,1,2,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,3,2
14509,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14510,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14511,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14512,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14513,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14514,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14515,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14516,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14517,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,1
14518,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14519,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14520,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14521,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14522,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14523,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14524,1,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,1
14525,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14526,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14527,1,2,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,2,2
14528,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14529,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14530,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14531,1,2,1,2,2,2,2,2,2,2,2,1,7,2,2,2,2,2,7
14532,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14533,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14534,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14535,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14536,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14537,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14538,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14539,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14540,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14541,1,2,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2
14542,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14543,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14544,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14545,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14546,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14547,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14548,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14549,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14550,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14551,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14552,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14553,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14554,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14555,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14556,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14557,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14558,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14559,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14560,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14561,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14562,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14563,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14564,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14565,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14566,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14567,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14568,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14569,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14570,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14571,1,2,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,2,2
14572,1,2,2,1,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2
14573,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14574,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14575,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14576,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14577,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14578,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14579,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14580,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14581,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14582,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14583,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14584,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14585,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14586,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14587,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14588,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14589,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14590,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14591,1,2,2,2,1,1,2,2,1,2,2,2,2,2,1,7,1,3,1
14592,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14593,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14594,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14595,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14596,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14597,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14598,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14599,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14600,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,1
14601,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14602,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14603,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14604,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14605,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14606,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14607,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14608,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14609,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14610,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1
14611,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14612,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14613,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1
14614,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14615,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14616,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14617,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14618,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14619,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14620,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14621,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14622,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14623,8,8,8,8,8,8,8,8,8,8,8,8,6,6,6,6,6,6,6
14624,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14625,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14626,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14627,1,1,1,1,1,2,1,1,7,1,1,2,2,1,1,1,1,1,2
14628,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14629,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14630,2,2,9,9,9,9,9,9,9,9,9,9,6,6,6,6,6,6,6
14631,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14632,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2
14633,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14634,1,1,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2
14635,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14636,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14637,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14638,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14639,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14640,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14641,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14642,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14643,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14644,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14645,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14646,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14647,1,2,2,1,1,2,2,2,1,1,2,2,1,2,2,2,2,2,1
14648,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14649,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14650,1,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,1
14651,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14652,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14653,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14654,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14655,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14656,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14657,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14658,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14659,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14660,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14661,1,2,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,3,2
14662,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14663,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14664,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14665,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14666,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14667,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14668,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14669,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14670,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14671,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,1
14672,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14673,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14674,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14675,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14676,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14677,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14678,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14679,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14680,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14681,1,2,1,1,2,2,2,2,2,2,7,2,2,1,1,1,2,2,2
14682,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14683,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14684,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14685,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14686,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14687,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14688,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14689,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14690,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14691,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14692,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14693,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14694,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14695,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14696,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14697,1,1,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2
14698,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14699,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14700,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14701,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14702,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14703,1,2,2,2,2,1,2,2,2,2,2,1,7,2,2,2,2,2,7
14704,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14705,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14706,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14707,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14708,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14709,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14710,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14711,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14712,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14713,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14714,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14715,1,2,2,2,1,2,2,2,2,1,2,2,7,2,2,2,2,2,7
14716,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14717,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14718,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14719,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14720,1,1,2,1,2,2,2,1,2,1,2,2,1,2,1,2,2,2,2
14721,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14722,1,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,1,2
14723,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14724,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14725,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14726,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14727,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2
14728,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14729,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14730,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14731,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14732,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14733,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14734,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14735,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14736,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14737,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14738,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14739,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14740,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14741,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14742,1,1,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1
14743,1,2,2,1,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2
14744,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14745,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14746,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14747,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14748,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14749,1,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1
14750,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14751,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14752,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14753,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14754,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14755,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14756,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14757,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
14758,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
